10-digit PSGC,Name,Correspondence Code,Geographic Level,Old names,City Class,"Income
Classification","Urban / Rural
(based on 2020 CPH)",2015 Population,,2020 Population,,Status
702246012,Dugoan,72246012,Bgy,,,,R,783,,841,,
702246013,Guimbangco-an,72246013,Bgy,,,,R,"1,067",,"1,109",,
702246014,Lamacan,72246014,Bgy,,,,R,"1,971",,"1,889",,
702246015,Libo,72246015,Bgy,,,,R,"1,161",,"1,191",,
702246016,Lindogon,72246016,Bgy,,,,R,"1,648",,"1,931",,
702246017,Magcagong,72246017,Bgy,,,,R,991,,"1,191",,
702246018,Manatad,72246018,Bgy,,,,R,"1,428",,"1,928",,
702246019,Mangyan,72246019,Bgy,,,,R,"2,248",,"2,369",,
702246020,Papan,72246020,Bgy,,,,R,816,,917,,
702246021,Poblacion,72246021,Bgy,,,,U,"6,522",,"7,257",,
702246022,Sabang,72246022,Bgy,,,,R,"2,407",,"2,912",,
702246023,Sayao,72246023,Bgy,,,,R,"1,772",,"2,020",,
702246024,Simala,72246024,Bgy,,,,R,"3,025",,"3,388",,
702246025,Tubod,72246025,Bgy,,,,R,"2,314",,"2,441",,
702247000,Sogod,72247000,Mun,,,4th*,,"35,108",,"39,447",,
702247001,Ampongol,72247001,Bgy,,,,R,979,,967,,
702247002,Bagakay,72247002,Bgy,,,,R,728,,916,,
702247003,Bagatayam,72247003,Bgy,,,,R,"2,396",,"2,838",,
702247004,Bawo,72247004,Bgy,,,,R,"2,679",,"2,820",,
702247005,Cabalawan,72247005,Bgy,,,,R,"2,829",,"2,995",,
702247006,Cabangahan,72247006,Bgy,,,,R,"1,031",,"1,104",,
702247007,Calumboyan,72247007,Bgy,,,,R,"2,896",,"3,286",,
702247009,Dakit,72247009,Bgy,,,,R,840,,"1,226",,
702247010,Damolog,72247010,Bgy,,,,R,"3,433",,"3,899",,
702247011,Ibabao,72247011,Bgy,,,,R,"2,444",,"2,814",,
702247012,Liki,72247012,Bgy,,,,R,"1,911",,"2,090",,
702247013,Lubo,72247013,Bgy,,,,R,"1,000",,"1,105",,
702247014,Mohon,72247014,Bgy,,,,R,"1,158",,"1,305",,
702247015,Nahus-an,72247015,Bgy,,,,R,"1,068",,"1,181",,
702247016,Poblacion,72247016,Bgy,,,,R,"3,472",,"3,557",,
702247017,Tabunok,72247017,Bgy,,,,R,"3,539",,"4,064",,
702247018,Takay,72247018,Bgy,,,,R,"1,119",,"1,323",,
702247019,Pansoy,72247019,Bgy,,,,R,"1,586",,"1,957",,
702248000,Tabogon,72248000,Mun,,,3rd,,"39,013",,"41,432",,
702248001,Alang-alang,72248001,Bgy,,,,R,731,,767,,
702248002,Caduawan,72248002,Bgy,,,,R,"2,786",,"3,016",,
702248003,Kal-anan,72248003,Bgy,,,,R,815,,913,,
702248004,Camoboan,72248004,Bgy,,,,R,"1,842",,"1,900",,
702248005,Canaocanao,72248005,Bgy,,,,R,"1,861",,"1,856",,
702248006,Combado,72248006,Bgy,,,,R,617,,744,,
702248007,Daantabogon,72248007,Bgy,,,,R,"1,229",,"1,606",,
702248008,Ilihan,72248008,Bgy,,,,R,"4,262",,"3,818",,
702248009,Labangon,72248009,Bgy,,,,R,"1,952",,"2,183",,
702248010,Libjo,72248010,Bgy,,,,R,"2,736",,"2,881",,
702248011,Loong,72248011,Bgy,,,,R,"1,211",,"1,354",,
702248012,Mabuli,72248012,Bgy,,,,R,"1,713",,"1,674",,
702248013,Managase,72248013,Bgy,,,,R,"1,467",,"1,543",,
702248014,Manlagtang,72248014,Bgy,,,,R,"1,299",,"1,538",,
702248015,Maslog,72248015,Bgy,,,,R,"1,239",,"1,464",,
702248016,Muabog,72248016,Bgy,,,,R,"2,330",,"2,553",,
702248017,Pio,72248017,Bgy,,,,R,814,,949,,
702248018,Poblacion,72248018,Bgy,,,,R,"1,387",,"1,595",,
702248019,Salag,72248019,Bgy,,,,R,"1,474",,"1,569",,
702248020,Sambag,72248020,Bgy,,,,R,899,,953,,
702248021,San Isidro,72248021,Bgy,,,,R,669,,829,,
702248022,San Vicente,72248022,Bgy,,,,R,820,,856,,
702248023,Somosa,72248023,Bgy,,,,R,"2,406",,"2,319",,
702248024,Taba-ao,72248024,Bgy,,,,R,"1,177",,"1,344",,
702248025,Tapul,72248025,Bgy,,,,R,"1,277",,"1,208",,
702249000,Tabuelan,72249000,Mun,,,4th,,"25,630",,"28,907",,
702249001,Bongon,72249001,Bgy,,,,R,"3,701",,"4,171",,
702249005,Kanlim-ao,72249005,Bgy,,,,R,972,,"1,054",,
702249006,Kanluhangon,72249006,Bgy,,,,R,"1,026",,"1,001",,
702249008,Kantubaon,72249008,Bgy,,,,R,"1,709",,"1,970",,
702249010,Dalid,72249010,Bgy,,,,R,"1,318",,"1,732",,
702249013,Mabunao,72249013,Bgy,,,,R,947,,"1,033",,
702249014,Maravilla,72249014,Bgy,,,,R,"2,573",,"2,881",,
702249015,Olivo,72249015,Bgy,,,,R,"2,120",,"2,787",,
702249016,Poblacion,72249016,Bgy,,,,U,"5,201",,"5,416",,
702249017,Tabunok,72249017,Bgy,,,,R,"3,531",,"3,979",,
702249018,Tigbawan,72249018,Bgy,,,,R,"2,073",,"2,237",,
702249019,Villahermosa,72249019,Bgy,,,,R,459,,646,,
702250000,City of Talisay,72250000,City,,CC,3rd,,"227,645",,"263,048",,
702250001,Bulacao,72250001,Bgy,,,,U,"12,697",,"12,360",,
702250002,Cadulawan,72250002,Bgy,,,,U,"4,379",,"6,291",,
702250003,Cansojong,72250003,Bgy,,,,U,"16,016",,"17,364",,
702250004,Dumlog,72250004,Bgy,,,,U,"17,785",,"21,706",,
702250005,Jaclupan,72250005,Bgy,,,,U,"8,684",,"10,934",,
702250006,Lagtang,72250006,Bgy,,,,U,"13,830",,"15,813",,
702250007,Lawaan I,72250007,Bgy,,,,U,"9,413",,"10,693",,
702250008,Linao,72250008,Bgy,,,,U,"10,110",,"14,480",,
702250009,Maghaway,72250009,Bgy,,,,U,"7,148",,"7,119",,
702250010,Manipis,72250010,Bgy,,,,R,"2,456",,"2,624",,
702250011,Mohon,72250011,Bgy,,,,U,"10,735",,"11,290",,
702250012,Poblacion,72250012,Bgy,,,,U,"12,756",,"10,323",,
702250013,Pooc,72250013,Bgy,,,,U,"11,699",,"12,925",,
702250014,San Isidro,72250014,Bgy,,,,U,"13,753",,"17,645",,
702250015,San Roque,72250015,Bgy,,,,U,"18,161",,"22,015",,
702250016,Tabunoc,72250016,Bgy,,,,U,"14,682",,"17,522",,
702250017,Tangke,72250017,Bgy,,,,U,"13,707",,"14,058",,
702250018,Tapul,72250018,Bgy,,,,R,"1,777",,"2,329",,
702250019,Biasong,72250019,Bgy,,,,U,"6,482",,"10,418",,
702250020,Camp IV,72250020,Bgy,,,,R,"3,305",,"3,878",,
702250021,Lawaan II,72250021,Bgy,,,,U,"6,033",,"6,848",,
702250022,Lawaan III,72250022,Bgy,,,,U,"12,037",,"14,413",,
702251000,City of Toledo,72251000,City,,CC,3rd,,"170,335",,"207,314",,
702251001,Awihao,72251001,Bgy,,,,U,"4,207",,"5,062",,
702251002,Bagakay,72251002,Bgy,,,,R,"2,485",,"2,298",,
702251003,Bato,72251003,Bgy,,,,U,"8,173",,"9,041",,
702251004,Biga,72251004,Bgy,,,,R,"3,327",,"3,983",,
702251005,Bulongan,72251005,Bgy,,,,R,"2,647",,"2,624",,
702251006,Bunga,72251006,Bgy,,,,U,"3,868",,"5,361",,
702251007,Cabitoonan,72251007,Bgy,,,,U,"4,154",,"5,483",,
702251008,Calongcalong,72251008,Bgy,,,,R,"1,535",,"1,525",,
702251009,Cambang-ug,72251009,Bgy,,,,R,"3,668",,"4,125",,
702251010,Camp 8,72251010,Bgy,,,,R,"2,529",,"2,237",,
702251011,Canlumampao,72251011,Bgy,,,,U,"4,170",,"5,029",,
702251012,Cantabaco,72251012,Bgy,,,,U,"7,304",,"9,426",,
702251013,Capitan Claudio,72251013,Bgy,,,,U,"4,311",,"5,069",,
702251014,Carmen,72251014,Bgy,,,,R,"3,858",,"4,857",,
702251015,Daanglungsod,72251015,Bgy,,,,U,"2,933",,"3,786",,
702251016,Don Andres Soriano,72251016,Bgy,Lutopan,,,U,"12,764",,"18,948",,
702251017,Dumlog,72251017,Bgy,,,,U,"5,288",,"6,594",,
702251018,Ibo,72251018,Bgy,,,,R,"3,699",,"4,727",,
702251019,Ilihan,72251019,Bgy,,,,R,"3,206",,"4,422",,
702251020,Landahan,72251020,Bgy,,,,R,"2,183",,"1,776",,
702251021,Loay,72251021,Bgy,,,,R,"1,501",,"1,807",,
702251022,Luray II,72251022,Bgy,,,,U,"4,640",,"4,740",,
702251023,"Juan Climaco, Sr.",72251023,Bgy,Magdugo,,,U,"6,279",,"8,581",,
702251024,Gen. Climaco,72251024,Bgy,Malubog,,,U,"6,337",,"6,356",,
702251025,Matab-ang,72251025,Bgy,,,,U,"9,868",,"11,538",,
702251026,Media Once,72251026,Bgy,,,,U,"7,128",,"9,298",,
702251027,Pangamihan,72251027,Bgy,,,,R,"2,333",,"2,492",,
702251028,Poblacion,72251028,Bgy,,,,U,"13,383",,"15,572",,
702251029,Poog,72251029,Bgy,,,,U,"5,989",,"7,082",,
702251030,Putingbato,72251030,Bgy,,,,R,"1,413",,"1,693",,
702251031,Sagay,72251031,Bgy,,,,R,"1,145",,"1,591",,
702251032,Sam-ang,72251032,Bgy,,,,R,"1,719",,"2,264",,
702251033,Sangi,72251033,Bgy,,,,U,"4,201",,"5,376",,
702251034,Santo Niño,72251034,Bgy,Mainggit,,,U,"5,316",,"7,049",,
702251035,Subayon,72251035,Bgy,,,,R,"1,432",,"1,007",,
702251037,Talavera,72251037,Bgy,,,,U,"6,041",,"7,731",,
702251038,Tungkay,72251038,Bgy,,,,R,"1,173",,"1,394",,
702251039,Tubod,72251039,Bgy,,,,U,"4,128",,"5,370",,
702252000,Tuburan,72252000,Mun,,,2nd,,"63,866",,"68,167",,
702252001,Alegria,72252001,Bgy,,,,R,958,,"1,189",,
702252002,Amatugan,72252002,Bgy,,,,R,816,,932,,
702252003,Antipolo,72252003,Bgy,,,,R,"1,246",,"1,423",,
702252004,Apalan,72252004,Bgy,,,,R,"1,665",,"2,024",,
702252005,Bagasawe,72252005,Bgy,,,,R,"1,812",,"1,823",,
702252006,Bakyawan,72252006,Bgy,,,,R,880,,890,,
702252007,Bangkito,72252007,Bgy,,,,R,296,,277,,
702252008,Bulwang,72252008,Bgy,,,,R,674,,639,,
702252009,Kabangkalan,72252009,Bgy,,,,R,818,,819,,
702252010,Kalangahan,72252010,Bgy,,,,R,"1,554",,"1,396",,
702252011,Kamansi,72252011,Bgy,,,,R,539,,565,,
702252012,Kan-an,72252012,Bgy,,,,R,315,,244,,
702252013,Kanlunsing,72252013,Bgy,,,,R,204,,197,,
702252014,Kansi,72252014,Bgy,,,,R,"1,250",,"1,148",,
702252015,Caridad,72252015,Bgy,,,,R,"1,604",,"1,705",,
702252016,Carmelo,72252016,Bgy,,,,U,"2,168",,"2,394",,
702252017,Cogon,72252017,Bgy,,,,R,"3,451",,"4,296",,
702252018,Colonia,72252018,Bgy,,,,R,"2,615",,"3,059",,
702252019,Daan Lungsod,72252019,Bgy,,,,R,"2,591",,"2,649",,
702252020,Fortaliza,72252020,Bgy,,,,R,"1,353",,"1,347",,
702252021,Ga-ang,72252021,Bgy,,,,R,657,,618,,
702252022,Gimama-a,72252022,Bgy,,,,R,"1,442",,"1,572",,
702252023,Jagbuaya,72252023,Bgy,,,,R,"1,397",,"1,657",,
702252024,Kabkaban,72252024,Bgy,,,,R,503,,528,,
702252025,Kagba-o,72252025,Bgy,,,,R,510,,471,,
702252026,Kampoot,72252026,Bgy,,,,R,573,,526,,
702252027,Kaorasan,72252027,Bgy,,,,R,375,,232,,
702252028,Libo,72252028,Bgy,,,,R,301,,261,,
702252029,Lusong,72252029,Bgy,,,,R,962,,905,,
702252030,Macupa,72252030,Bgy,,,,R,364,,349,,
702252031,Mag-alwa,72252031,Bgy,,,,R,726,,658,,
702252032,Mag-antoy,72252032,Bgy,,,,R,724,,616,,
702252033,Mag-atubang,72252033,Bgy,,,,R,921,,998,,
702252034,Maghan-ay,72252034,Bgy,,,,R,620,,688,,
702252035,Mangga,72252035,Bgy,,,,R,"3,042",,"3,104",,
702252036,Marmol,72252036,Bgy,,,,R,"1,461",,"1,550",,
702252037,Molobolo,72252037,Bgy,,,,R,655,,718,,
702252038,Montealegre,72252038,Bgy,,,,R,"1,664",,"1,775",,
702252040,Putat,72252040,Bgy,,,,R,"4,171",,"4,868",,
702252041,San Juan,72252041,Bgy,,,,R,974,,948,,
702252042,Sandayong,72252042,Bgy,,,,R,"1,025",,"1,164",,
702252043,Santo Niño,72252043,Bgy,,,,R,450,,468,,
702252044,Siotes,72252044,Bgy,,,,R,452,,411,,
702252045,Sumon,72252045,Bgy,,,,R,907,,"1,008",,
702252046,Tominjao,72252046,Bgy,,,,R,951,,"1,185",,
702252047,Tomugpa,72252047,Bgy,,,,R,281,,287,,
702252048,Barangay I ,72252048,Bgy,,,,R,"1,512",,"1,641",,Pob.
702252049,Barangay II ,72252049,Bgy,,,,R,"1,928",,"2,110",,Pob.
702252050,Barangay III ,72252050,Bgy,,,,R,299,,215,,Pob.
702252051,Barangay IV ,72252051,Bgy,,,,R,254,,219,,Pob.
702252052,Barangay V ,72252052,Bgy,,,,R,"1,011",,"1,034",,Pob.
702252053,Barangay VI ,72252053,Bgy,,,,R,"2,084",,"2,178",,Pob.
702252054,Barangay VII ,72252054,Bgy,,,,R,"1,373",,"1,397",,Pob.
702252055,Barangay VIII ,72252055,Bgy,,,,R,"2,488",,"2,792",,Pob.
702253000,Tudela,72253000,Mun,,,5th,,"11,296",,"11,304",,
702253001,Buenavista,72253001,Bgy,,,,R,547,,452,,
702253002,Calmante,72253002,Bgy,,,,R,"1,464",,"1,426",,
702253003,Daan Secante,72253003,Bgy,,,,R,460,,441,,
702253004,General,72253004,Bgy,,,,R,"1,079",,"1,249",,
702253005,McArthur,72253005,Bgy,,,,R,"1,208",,"1,533",,
702253006,Northern Poblacion,72253006,Bgy,,,,R,442,,422,,
702253007,Puertobello,72253007,Bgy,,,,R,"3,067",,"2,702",,
702253008,Santander,72253008,Bgy,,,,R,565,,602,,
702253009,Secante Bag-o,72253009,Bgy,,,,R,577,,646,,
702253010,Southern Poblacion,72253010,Bgy,,,,R,763,,745,,
702253011,Villahermosa,72253011,Bgy,,,,R,"1,124",,"1,086",,
704600000,Negros Oriental,74600000,Prov,,,1st,,"1,354,995",,"1,432,990",,
704601000,Amlan,74601000,Mun,Ayuquitan,,4th,,"23,624",,"25,513",,
704601001,Bio-os,74601001,Bgy,,,,R,"3,639",,"4,106",,
704601002,Jantianon,74601002,Bgy,,,,R,"2,993",,"2,893",,
704601003,Jugno,74601003,Bgy,,,,R,"3,929",,"4,280",,
704601004,Mag-abo,74601004,Bgy,,,,R,"1,935",,"2,175",,
704601005,Poblacion,74601005,Bgy,,,,U,"1,531",,"1,452",,
704601006,Silab,74601006,Bgy,,,,R,"3,606",,"4,416",,
704601007,Tambojangin,74601007,Bgy,,,,R,"2,317",,"2,278",,
704601008,Tandayag,74601008,Bgy,,,,R,"3,674",,"3,913",,
704602000,Ayungon,74602000,Mun,,,2nd,,"46,303",,"47,102",,
704602001,Amdus,74602001,Bgy,,,,R,"1,160",,"1,049",,
704602002,Jandalamanon,74602002,Bgy,,,,R,"1,148",,"1,107",,
704602003,Anibong,74602003,Bgy,,,,R,"2,047",,"2,102",,
704602004,Atabay,74602004,Bgy,,,,R,"1,274",,"1,398",,
704602005,Awa-an,74602005,Bgy,,,,R,"2,870",,"2,718",,
704602006,Ban-ban,74602006,Bgy,,,,R,"2,603",,"2,622",,
704602007,Calagcalag,74602007,Bgy,,,,R,"1,764",,"1,718",,
704602008,Candana-ay,74602008,Bgy,,,,R,"1,349",,"1,098",,
704602009,Carol-an,74602009,Bgy,,,,R,"2,928",,"3,375",,
704602010,Gomentoc,74602010,Bgy,,,,R,"2,159",,"2,173",,
704602011,Inacban,74602011,Bgy,,,,R,"1,376",,"1,803",,
704602012,Iniban,74602012,Bgy,,,,R,"1,390",,"1,298",,
704602013,Kilaban,74602013,Bgy,,,,R,819,,744,,
704602014,Lamigan,74602014,Bgy,,,,R,897,,"1,195",,
704602015,Maaslum,74602015,Bgy,,,,R,"1,721",,"1,741",,
704602016,Mabato,74602016,Bgy,,,,R,"3,385",,"3,164",,
704602017,Manogtong,74602017,Bgy,,,,R,"1,500",,"1,348",,
704602018,Nabhang,74602018,Bgy,,,,R,"1,189",,"1,228",,
704602019,Tambo,74602019,Bgy,,,,R,"3,940",,"4,189",,
704602020,Tampocon I,74602020,Bgy,,,,R,"2,061",,"2,127",,
704602021,Tampocon II,74602021,Bgy,,,,R,"2,165",,"2,196",,
704602022,Tibyawan,74602022,Bgy,,,,R,"1,808",,"1,797",,
704602023,Tiguib,74602023,Bgy,,,,R,"2,725",,"2,876",,
704602024,Poblacion,74602024,Bgy,,,,R,"2,025",,"2,036",,
704603000,Bacong,74603000,Mun,,,4th,,"36,527",,"41,207",,
704603001,Balayagmanok,74603001,Bgy,,,,R,"1,381",,"1,412",,
704603002,Banilad,74603002,Bgy,,,,U,"4,573",,"5,512",,
704603003,Buntis,74603003,Bgy,,,,R,"3,096",,"3,987",,
704603004,Buntod,74603004,Bgy,,,,R,"1,895",,"2,030",,
704603005,Calangag,74603005,Bgy,,,,R,690,,734,,
704603006,Combado,74603006,Bgy,,,,R,"2,587",,"3,759",,
704603007,Doldol,74603007,Bgy,,,,R,"1,022",,"1,097",,
704603008,Isugan,74603008,Bgy,,,,R,"1,645",,"1,910",,
704603009,Liptong,74603009,Bgy,,,,R,852,,"1,185",,
704603010,Lutao,74603010,Bgy,,,,R,"1,181",,"1,298",,
704603011,Magsuhot,74603011,Bgy,,,,R,359,,384,,
704603012,Malabago,74603012,Bgy,,,,R,329,,368,,
704603013,Mampas,74603013,Bgy,,,,R,253,,431,,
704603014,North Poblacion,74603014,Bgy,,,,R,"1,161",,"1,011",,
704603015,Sacsac,74603015,Bgy,,,,R,"3,789",,"4,199",,
704603016,San Miguel,74603016,Bgy,,,,U,"4,488",,"4,762",,
704603017,South Poblacion,74603017,Bgy,,,,R,"1,641",,"1,492",,
704603018,Sulodpan,74603018,Bgy,,,,R,"1,466",,"1,712",,
704603019,Timbanga,74603019,Bgy,,,,R,"1,161",,"1,291",,
704603020,Timbao,74603020,Bgy,,,,R,"1,149",,"1,003",,
704603021,Tubod,74603021,Bgy,,,,R,"1,087",,970,,
704603022,West Poblacion,74603022,Bgy,,,,R,722,,660,,
704604000,City of Bais,74604000,City,,CC,3rd,,"76,291",,"84,317",,
704604001,Barangay I ,74604001,Bgy,,,,U,"3,427",,"3,478",,Pob.
704604002,Barangay II ,74604002,Bgy,,,,U,"8,639",,"9,483",,Pob.
704604003,Basak,74604003,Bgy,,,,R,"1,792",,"2,175",,
704604004,Biñohon,74604004,Bgy,,,,R,"1,208",,"1,347",,
704604005,Cabanlutan,74604005,Bgy,,,,R,"2,367",,"2,417",,
704604006,Calasga-an,74604006,Bgy,,,,U,"2,255",,"2,484",,
704604007,Cambagahan,74604007,Bgy,,,,U,"6,025",,"7,234",,
704604008,Cambaguio,74604008,Bgy,,,,R,"1,060",,"1,371",,
704604009,Cambanjao,74604009,Bgy,,,,R,"1,517",,"1,597",,
704604010,Cambuilao,74604010,Bgy,,,,U,"1,748",,"1,816",,
704604011,Canlargo,74604011,Bgy,,,,U,"1,735",,"2,179",,
704604012,Capiñahan,74604012,Bgy,,,,R,"1,661",,"1,822",,
704604013,Consolacion,74604013,Bgy,,,,R,554,,638,,
704604014,Dansulan,74604014,Bgy,,,,R,"1,168",,"1,076",,
704604015,Hangyad,74604015,Bgy,,,,U,204,,238,,
704604017,La Paz,74604017,Bgy,,,,R,"1,144",,"1,169",,
704604018,Lo-oc,74604018,Bgy,,,,R,"2,206",,"2,543",,
704604019,Lonoy,74604019,Bgy,,,,R,"3,018",,"3,088",,
704604020,Mabunao,74604020,Bgy,,,,R,"1,371",,"1,488",,
704604021,Manlipac,74604021,Bgy,,,,R,"2,524",,"3,228",,
704604022,Mansangaban,74604022,Bgy,,,,R,"1,244",,"1,296",,
704604023,Okiot,74604023,Bgy,,,,R,"3,762",,"3,822",,
704604024,Olympia,74604024,Bgy,,,,R,854,,980,,
704604025,Panala-an,74604025,Bgy,,,,R,"4,033",,"4,065",,
704604026,Panam-angan,74604026,Bgy,,,,R,"1,094",,"1,015",,
704604027,Rosario,74604027,Bgy,,,,R,274,,576,,
704604028,Sab-ahan,74604028,Bgy,,,,U,"5,953",,"7,046",,
704604029,San Isidro,74604029,Bgy,,,,R,399,,389,,
704604030,Katacgahan,74604030,Bgy,Tacgahan,,,R,"1,390",,"1,350",,
704604031,Tagpo,74604031,Bgy,,,,R,"2,665",,"2,709",,
704604032,Talungon,74604032,Bgy,,,,U,"2,927",,"3,714",,
704604033,Tamisu,74604033,Bgy,,,,U,"3,514",,"3,827",,
704604034,Tamogong,74604034,Bgy,,,,U,494,,583,,
704604035,Tangculogan,74604035,Bgy,,,,R,"1,218",,"1,278",,
704604036,Valencia,74604036,Bgy,,,,U,847,,796,,
704605000,Basay,74605000,Mun,,,4th,,"26,566",,"28,531",,
704605001,Actin,74605001,Bgy,,,,R,"2,217",,"2,407",,
704605002,Bal-os,74605002,Bgy,,,,R,"3,452",,"4,172",,
704605003,Bongalonan,74605003,Bgy,,,,R,"4,123",,"4,185",,
704605004,Cabalayongan,74605004,Bgy,,,,R,"1,190",,878,,
704605005,Cabatuanan,74605005,Bgy,,,,R,831,,967,,
704605006,Linantayan,74605006,Bgy,,,,R,"1,199",,834,,
704605007,Maglinao,74605007,Bgy,,,,R,"2,866",,"3,216",,
704605008,Nagbo-alao,74605008,Bgy,,,,U,"4,884",,"5,546",,
704605009,Olandao,74605009,Bgy,,,,R,"1,085",,"1,119",,
704605010,Poblacion,74605010,Bgy,,,,U,"4,719",,"5,207",,
704606000,City of Bayawan,74606000,City,Tulong,CC,2nd,,"117,900",,"122,747",,
704606001,Ali-is,74606001,Bgy,,,,R,"2,771",,"2,980",,
704606002,Banaybanay,74606002,Bgy,,,,R,"4,258",,"4,896",,
704606003,Banga,74606003,Bgy,,,,U,"6,877",,"7,568",,
704606004,Villasol,74606004,Bgy,Bato,,,R,"4,133",,"3,854",,
704606005,Boyco,74606005,Bgy,,,,U,"1,581",,"1,407",,
704606006,Bugay,74606006,Bgy,,,,U,"5,048",,"5,607",,
704606007,Cansumalig,74606007,Bgy,,,,R,"2,298",,"1,715",,
704606008,Dawis,74606008,Bgy,,,,R,"4,836",,"4,683",,
704606009,Kalamtukan,74606009,Bgy,,,,R,"3,657",,"3,618",,
704606010,Kalumboyan,74606010,Bgy,,,,U,"7,206",,"7,004",,
704606011,Malabugas,74606011,Bgy,,,,U,"5,127",,"6,126",,
704606012,Mandu-ao,74606012,Bgy,,,,R,"4,581",,"4,780",,
704606013,Maninihon,74606013,Bgy,,,,U,"6,488",,"7,502",,
704606014,Minaba,74606014,Bgy,,,,R,"2,481",,"2,890",,
704606015,Nangka,74606015,Bgy,,,,U,"10,123",,"10,637",,
704606016,Narra,74606016,Bgy,,,,U,"5,573",,"6,603",,
704606017,Pagatban,74606017,Bgy,,,,R,"2,009",,"2,152",,
704606018,Poblacion,74606018,Bgy,,,,U,"3,012",,"2,921",,
704606019,San Jose,74606019,Bgy,,,,R,"2,236",,"2,450",,
704606020,San Miguel,74606020,Bgy,,,,R,"1,651",,"1,731",,
704606021,San Roque,74606021,Bgy,,,,R,"1,554",,"1,452",,
704606022,Suba ,74606022,Bgy,,,,U,"2,514",,"2,412",,Pob.
704606023,Tabuan,74606023,Bgy,,,,R,"4,780",,"4,539",,
704606024,Tayawan,74606024,Bgy,,,,U,"5,834",,"6,419",,
704606025,Tinago ,74606025,Bgy,,,,U,"3,276",,"3,191",,Pob.
704606026,Ubos ,74606026,Bgy,,,,R,"1,664",,"1,600",,Pob.
704606027,Villareal,74606027,Bgy,,,,U,"11,265",,"10,730",,
704606028,San Isidro,74606028,Bgy,,,,R,"1,067",,"1,280",,
704607000,Bindoy,74607000,Mun,Payabon,,3rd,,"39,819",,"40,308",,
704607001,Atotes,74607001,Bgy,,,,R,"2,024",,"1,905",,
704607002,Batangan,74607002,Bgy,,,,R,799,,920,,
704607003,Bulod,74607003,Bgy,,,,R,"1,990",,"1,938",,
704607004,Cabcaban,74607004,Bgy,,,,R,"3,121",,"3,090",,
704607005,Cabugan,74607005,Bgy,,,,R,"1,623",,"1,642",,
704607006,Camudlas,74607006,Bgy,,,,R,891,,924,,
704607007,Canluto,74607007,Bgy,,,,R,"1,345",,"1,440",,
704607008,Danao,74607008,Bgy,,,,R,"1,187",,"1,215",,
704607009,Danawan,74607009,Bgy,,,,R,"1,166",,"1,133",,
704607010,Domolog,74607010,Bgy,,,,R,"1,773",,"1,902",,
704607011,Malaga,74607011,Bgy,,,,R,"1,878",,"1,874",,
704607012,Manseje,74607012,Bgy,,,,R,"1,030",,"1,000",,
704607013,Matobato,74607013,Bgy,,,,R,"2,248",,"2,392",,
704607014,Nagcasunog,74607014,Bgy,,,,R,577,,580,,
704607015,Nalundan,74607015,Bgy,,,,U,"7,288",,"7,132",,
704607016,Pangalaycayan,74607016,Bgy,,,,R,"1,220",,"1,395",,
704607017,Peñahan,74607017,Bgy,,,,R,618,,754,,
704607018,Poblacion,74607018,Bgy,Payabon,,,R,"3,182",,"3,160",,
704607019,Salong,74607019,Bgy,,,,R,692,,703,,
704607020,Tagaytay,74607020,Bgy,,,,R,"1,596",,"1,727",,
704607021,Tinaogan,74607021,Bgy,,,,U,"2,843",,"2,686",,
704607022,Tubod,74607022,Bgy,,,,R,728,,796,,
704608000,City of Canlaon,74608000,City,,CC,4th,,"54,509",,"58,822",,
704608001,Bayog,74608001,Bgy,,,,R,"2,831",,"2,938",,
704608002,Binalbagan,74608002,Bgy,,,,R,"2,345",,"2,569",,
704608003,Bucalan,74608003,Bgy,East Budsalan,,,R,"2,876",,"3,259",,
704608004,Linothangan,74608004,Bgy,,,,R,"3,714",,"4,080",,
704608005,Lumapao,74608005,Bgy,,,,R,"2,933",,"3,447",,
704608006,Malaiba,74608006,Bgy,,,,R,"4,037",,"4,973",,
704608007,Masulog,74608007,Bgy,,,,U,"5,369",,"6,016",,
704608008,Panubigan,74608008,Bgy,,,,U,"6,768",,"7,681",,
704608009,Mabigo ,74608009,Bgy,,,,U,"12,260",,"12,406",,Pob.
704608010,Pula,74608010,Bgy,,,,R,"5,001",,"4,655",,
704608011,Budlasan,74608011,Bgy,West Budlasan,,,R,"4,446",,"4,553",,
704608012,Ninoy Aquino,74608012,Bgy,,,,R,"1,929",,"2,245",,
704609000,Dauin,74609000,Mun,,,4th,,"27,786",,"30,018",,
704609001,Anahawan,74609001,Bgy,,,,R,378,,450,,
704609002,Apo Island,74609002,Bgy,,,,U,823,,920,,
704609003,Bagacay,74609003,Bgy,,,,R,832,,898,,
704609004,Baslay,74609004,Bgy,,,,R,708,,838,,
704609005,Batuhon Dacu,74609005,Bgy,,,,R,584,,603,,
704609006,Boloc-boloc,74609006,Bgy,,,,R,674,,772,,
704609007,Bulak,74609007,Bgy,,,,R,"1,576",,"1,829",,
704609008,Bunga,74609008,Bgy,,,,R,840,,886,,
704609009,Casile,74609009,Bgy,,,,R,868,,866,,
704609010,Libjo,74609010,Bgy,,,,R,659,,793,,
704609011,Lipayo,74609011,Bgy,,,,U,"2,503",,"2,997",,
704609012,Maayongtubig,74609012,Bgy,,,,U,"3,340",,"3,846",,
704609013,Mag-aso,74609013,Bgy,,,,R,890,,887,,
